               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                   0,            0.033931,           0.0058978,           0.0022148,             0.77709,              0.4162,             0.46547,             0.23383,            0.044054,            0.012901,            0.022661,            0.070349,           0.0032946,           0.0032946
                   1,            0.033635,           0.0057906,           0.0019225,             0.76802,             0.39309,             0.45284,              0.2181,            0.045777,            0.013101,            0.022038,            0.040283,           0.0065623,           0.0065623
                   2,            0.034221,           0.0062784,            0.002294,             0.69996,             0.39869,             0.41483,             0.19466,            0.045833,            0.012933,            0.027664,            0.010152,            0.009764,            0.009764
                   3,            0.037536,           0.0069396,           0.0036489,              0.6753,              0.3075,              0.3242,             0.13848,            0.051928,            0.014056,            0.031937,            0.009703,            0.009703,            0.009703
                   4,            0.039136,           0.0073077,           0.0046433,             0.63493,             0.33387,             0.33827,             0.15505,            0.048039,            0.014714,            0.030422,            0.009703,            0.009703,            0.009703
                   5,            0.038234,           0.0071457,           0.0041042,              0.7181,             0.25451,             0.30531,             0.14507,            0.047662,            0.015659,            0.042162,            0.009604,            0.009604,            0.009604
                   6,            0.037763,           0.0069074,           0.0034515,             0.69926,             0.32562,             0.34488,              0.1572,            0.050932,            0.013372,             0.03148,            0.009505,            0.009505,            0.009505
                   7,             0.03721,           0.0069408,           0.0032837,             0.70344,             0.33479,             0.35828,              0.1624,            0.049917,            0.014331,             0.03031,            0.009406,            0.009406,            0.009406
                   8,            0.037262,           0.0069046,           0.0034903,             0.66964,             0.32632,             0.33269,             0.16244,            0.047727,            0.013825,            0.036097,            0.009307,            0.009307,            0.009307
                   9,            0.036929,           0.0068342,           0.0031586,             0.58396,             0.29504,             0.28026,             0.12403,            0.052883,            0.016325,            0.036676,            0.009208,            0.009208,            0.009208
                  10,            0.036845,           0.0069505,           0.0030848,             0.70774,             0.32856,             0.35055,             0.16408,            0.051507,            0.013376,            0.027748,            0.009109,            0.009109,            0.009109
                  11,            0.036792,           0.0067587,           0.0035813,             0.67806,             0.30844,             0.32671,             0.14644,            0.049833,            0.016969,            0.026951,             0.00901,             0.00901,             0.00901
                  12,             0.03588,           0.0068506,           0.0029451,             0.70382,             0.33333,             0.35682,             0.15165,            0.052414,            0.014387,            0.032956,            0.008911,            0.008911,            0.008911
                  13,            0.035283,           0.0066868,           0.0026629,               0.696,             0.34332,             0.36078,             0.16006,            0.050516,            0.013438,            0.025024,            0.008812,            0.008812,            0.008812
                  14,            0.035661,           0.0066239,           0.0027037,             0.71476,             0.33253,             0.37342,             0.17894,               0.049,            0.013913,            0.029843,            0.008713,            0.008713,            0.008713
                  15,            0.035475,           0.0066194,           0.0024872,             0.72081,             0.35283,             0.37298,             0.17728,            0.048728,            0.013784,            0.024666,            0.008614,            0.008614,            0.008614
