left,right,similarity,left_group,right_group,same_directory,frame_gap
images/02785_1784438085492132_0.jpg,images/02786_1784438085933133_0.jpg,0.99762958,stroller_reviewed,stroller_reviewed,1,1
images/02352_1784277250007585_0.jpg,images/02353_1784277250393586_0.jpg,0.99756360,stroller_reviewed,stroller_reviewed,1,1
images/02348_1784277219797579_0.jpg,images/02349_1784277220142580_0.jpg,0.99756193,stroller_reviewed,stroller_reviewed,1,1
images/02994_1784445402751543_0.jpg,images/02995_1784445402972545_0.jpg,0.99751985,stroller_reviewed,stroller_reviewed,1,1
images/02224_1784257768871842_0.jpg,images/02225_1784257783579844_0.jpg,0.99737597,stroller_reviewed,stroller_reviewed,1,1
images/03177_1784451879356834_0.jpg,images/03178_1784451879538835_0.jpg,0.99730581,stroller_reviewed,stroller_reviewed,1,1
images/02346_1784277204744576_0.jpg,images/02347_1784277205086577_0.jpg,0.99728143,stroller_reviewed,stroller_reviewed,1,1
images/02221_1784257753319838_0.jpg,images/02222_1784257753713840_0.jpg,0.99725103,stroller_reviewed,stroller_reviewed,1,1
images/02342_1784277174639570_0.jpg,images/02343_1784277174875571_0.jpg,0.99722862,stroller_reviewed,stroller_reviewed,1,1
images/01948_1784105498225981_0.jpg,images/01949_1784105498746982_0.jpg,0.99709260,stroller_reviewed,stroller_reviewed,1,1
images/02893_1784442095846904_0.jpg,images/02894_1784442095949905_0.jpg,0.99679989,stroller_reviewed,stroller_reviewed,1,1
images/02361_1784277325370600_0.jpg,images/02362_1784277325728601_0.jpg,0.99655020,stroller_reviewed,stroller_reviewed,1,1
images/02350_1784277234846582_0.jpg,images/02351_1784277235193583_0.jpg,0.99650174,stroller_reviewed,stroller_reviewed,1,1
images/02320_1784276993402534_0.jpg,images/02321_1784276993749535_0.jpg,0.99647814,stroller_reviewed,stroller_reviewed,1,1
images/02211_1784257663064821_0.jpg,images/02214_1784257693055826_0.jpg,0.99635875,stroller_reviewed,stroller_reviewed,1,1
images/02997_1784445508495564_0.jpg,images/02998_1784445508707565_0.jpg,0.99627686,stroller_reviewed,stroller_reviewed,1,1
images/02992_1784445387579540_0.jpg,images/02993_1784445387903542_0.jpg,0.99621809,stroller_reviewed,stroller_reviewed,1,1
images/02226_1784257783929845_0.jpg,images/02227_1784257798598847_0.jpg,0.99618042,stroller_reviewed,stroller_reviewed,1,1
images/03945_1784514577023511_0.jpg,images/03946_1784514637193513_0.jpg,0.99613333,stroller_reviewed,stroller_reviewed,1,1
images/02372_1784277981541730_0.jpg,images/02373_1784277982595731_0.jpg,0.99605531,stroller_reviewed,stroller_reviewed,1,1
images/02354_1784277265062588_0.jpg,images/02355_1784277265451589_0.jpg,0.99588841,stroller_reviewed,stroller_reviewed,1,1
images/02892_1784442095547903_0.jpg,images/02893_1784442095846904_0.jpg,0.99573195,stroller_reviewed,stroller_reviewed,1,1
images/02533_1784354728494327_0.jpg,images/02534_1784354743703330_0.jpg,0.99542606,stroller_reviewed,stroller_reviewed,1,1
images/04012_1784516938278552_0.jpg,images/04013_1784516998443553_0.jpg,0.99522030,stroller_reviewed,stroller_reviewed,1,1
images/02987_1784445342408531_0.jpg,images/02988_1784445342613532_0.jpg,0.99509442,stroller_reviewed,stroller_reviewed,1,1
images/02792_1784438191071153_0.jpg,images/02793_1784438206135156_0.jpg,0.99482453,stroller_reviewed,stroller_reviewed,1,1
images/02791_1784438160698147_0.jpg,images/02792_1784438191071153_0.jpg,0.99467260,stroller_reviewed,stroller_reviewed,1,1
images/02210_1784257647893818_0.jpg,images/02211_1784257663064821_0.jpg,0.99463612,stroller_reviewed,stroller_reviewed,1,1
images/06293_1784525895749001_0.jpg,images/06294_1784525895911002_0.jpg,0.99456263,stroller_reviewed,stroller_reviewed,1,1
images/02220_1784257738267835_0.jpg,images/02221_1784257753319838_0.jpg,0.99418610,stroller_reviewed,stroller_reviewed,1,1
images/02561_1784358121333985_0.jpg,images/02562_1784358121859986_0.jpg,0.99375474,stroller_reviewed,stroller_reviewed,1,1
images/01420_1783825056203994_0.jpg,images/01421_1783825071221996_0.jpg,0.99375218,stroller_reviewed,stroller_reviewed,1,1
images/02367_1784277370485609_0.jpg,images/02368_1784277370883610_0.jpg,0.99369776,stroller_reviewed,stroller_reviewed,1,1
images/02783_1784438070434129_0.jpg,images/02784_1784438070729130_0.jpg,0.99363244,stroller_reviewed,stroller_reviewed,1,1
images/02565_1784358166488994_0.jpg,images/02567_1784358196721000_0.jpg,0.99316335,stroller_reviewed,stroller_reviewed,1,1
images/02726_1784430075675640_0.jpg,images/02727_1784430075932642_0.jpg,0.99311852,stroller_reviewed,stroller_reviewed,1,1
images/02340_1784277159483567_0.jpg,images/02341_1784277159821569_0.jpg,0.99290407,stroller_reviewed,stroller_reviewed,1,1
images/02762_1784436996374915_0.jpg,images/02763_1784436996902916_0.jpg,0.99287546,stroller_reviewed,stroller_reviewed,1,1
images/02552_1784356733896711_0.jpg,images/02553_1784356735369712_0.jpg,0.99280202,stroller_reviewed,stroller_reviewed,1,1
images/04011_1784516878107551_0.jpg,images/04012_1784516938278552_0.jpg,0.99264693,stroller_reviewed,stroller_reviewed,1,1
images/07004_1784527417640720_0.jpg,images/07033_1784527477801721_0.jpg,0.99258149,stroller_reviewed,stroller_reviewed,1,1
images/02643_1784372088253745_0.jpg,images/02644_1784372101925746_0.jpg,0.99246538,stroller_reviewed,stroller_reviewed,1,1
images/02359_1784277310213597_0.jpg,images/02360_1784277310714598_0.jpg,0.99245119,stroller_reviewed,stroller_reviewed,1,1
images/02729_1784430121075651_0.jpg,images/02730_1784430136138654_0.jpg,0.99232364,stroller_reviewed,stroller_reviewed,1,1
images/02222_1784257753713840_0.jpg,images/02223_1784257768376841_0.jpg,0.99231529,stroller_reviewed,stroller_reviewed,1,1
images/03120_1784450279730516_0.jpg,images/03121_1784450280022517_0.jpg,0.99228561,stroller_reviewed,stroller_reviewed,1,1
images/02402_1784292449849528_0.jpg,images/02403_1784292450899530_0.jpg,0.99131644,stroller_reviewed,stroller_reviewed,1,1
images/07914_1784529327673753_0.jpg,images/07942_1784529387845754_0.jpg,0.99107635,stroller_reviewed,stroller_reviewed,1,1
images/02356_1784277280109591_0.jpg,images/02357_1784277280615593_0.jpg,0.99103320,stroller_reviewed,stroller_reviewed,1,1
images/02208_1784257632841815_0.jpg,images/02210_1784257647893818_0.jpg,0.99102622,stroller_reviewed,stroller_reviewed,1,1
images/02322_1784277008599537_0.jpg,images/02323_1784277008761538_0.jpg,0.99079353,stroller_reviewed,stroller_reviewed,1,1
images/02246_1784259943549251_0.jpg,images/02247_1784259944068253_0.jpg,0.99077123,stroller_reviewed,stroller_reviewed,1,1
images/02215_1784257693140827_0.jpg,images/02216_1784257708193829_0.jpg,0.99073195,stroller_reviewed,stroller_reviewed,1,1
images/02563_1784358136395988_0.jpg,images/02564_1784358151418991_0.jpg,0.99054706,stroller_reviewed,stroller_reviewed,1,1
images/02732_1784430211797669_0.jpg,images/02733_1784430226859672_0.jpg,0.99004871,stroller_reviewed,stroller_reviewed,1,1
images/02786_1784438085933133_0.jpg,images/02787_1784438100510135_0.jpg,0.99001122,stroller_reviewed,stroller_reviewed,1,1
images/00912_1783323818309956_0.jpg,images/00913_1783323878435965_0.jpg,0.98976433,stroller_reviewed,stroller_reviewed,1,1
images/02349_1784277220142580_0.jpg,images/02350_1784277234846582_0.jpg,0.98969525,stroller_reviewed,stroller_reviewed,1,1
images/02730_1784430136138654_0.jpg,images/02731_1784430196738666_0.jpg,0.98949480,stroller_reviewed,stroller_reviewed,1,1
images/02355_1784277265451589_0.jpg,images/02356_1784277280109591_0.jpg,0.98904991,stroller_reviewed,stroller_reviewed,1,1
images/08485_1784530554204773_0.jpg,images/08503_1784530614373775_0.jpg,0.98886287,stroller_reviewed,stroller_reviewed,1,1
images/02788_1784438115563138_0.jpg,images/02789_1784438130620141_0.jpg,0.98883861,stroller_reviewed,stroller_reviewed,1,1
images/02178_1784249735124280_0.jpg,images/02179_1784249736569282_0.jpg,0.98879385,stroller_reviewed,stroller_reviewed,1,1
images/02435_1784333140236789_0.jpg,images/02436_1784333155327794_0.jpg,0.98871076,stroller_reviewed,stroller_reviewed,1,1
images/01648_1783912363494116_0.jpg,images/01651_1783998746414113_0.jpg,0.98867142,stroller_reviewed,stroller_reviewed,1,1
images/02515_1784352149391830_0.jpg,images/02516_1784352164451833_0.jpg,0.98850501,stroller_reviewed,stroller_reviewed,1,1
images/01873_1784088855818817_0.jpg,images/01874_1784088870880819_0.jpg,0.98838782,stroller_reviewed,stroller_reviewed,1,1
images/02438_1784333185717802_0.jpg,images/02439_1784333200762806_0.jpg,0.98838717,stroller_reviewed,stroller_reviewed,1,1
images/06398_1784526118397697_0.jpg,images/06427_1784526178575699_0.jpg,0.98822945,stroller_reviewed,stroller_reviewed,1,1
images/02363_1784277340423603_0.jpg,images/02364_1784277340778604_0.jpg,0.98820698,stroller_reviewed,stroller_reviewed,1,1
images/01264_1783750685244342_0.jpg,images/01266_1783750741271345_0.jpg,0.98794591,stroller_reviewed,stroller_reviewed,1,1
images/02217_1784257708254830_0.jpg,images/02218_1784257723245832_0.jpg,0.98790151,stroller_reviewed,stroller_reviewed,1,1
images/02575_1784358784426934_0.jpg,images/02578_1784358904619936_0.jpg,0.98775947,stroller_reviewed,stroller_reviewed,1,1
images/01294_1783758153592182_0.jpg,images/01295_1783758334041209_0.jpg,0.98760408,stroller_reviewed,stroller_reviewed,1,1
images/02343_1784277174875571_0.jpg,images/02344_1784277189691573_0.jpg,0.98755133,stroller_reviewed,stroller_reviewed,1,1
images/03091_1784449591879981_0.jpg,images/03092_1784449593096982_0.jpg,0.98752153,stroller_reviewed,stroller_reviewed,1,1
images/02585_1784360476089453_0.jpg,images/02586_1784360491152456_0.jpg,0.98737490,stroller_reviewed,stroller_reviewed,1,1
images/01417_1783825011050988_0.jpg,images/01418_1783825026109990_0.jpg,0.98708755,stroller_reviewed,stroller_reviewed,1,1
images/02231_1784257829195855_0.jpg,images/02233_1784257844254858_0.jpg,0.98701012,stroller_reviewed,stroller_reviewed,1,1
images/01148_1783670618466995_0.jpg,images/01149_1783670678603004_0.jpg,0.98683554,stroller_reviewed,stroller_reviewed,1,1
images/02731_1784430196738666_0.jpg,images/02732_1784430211797669_0.jpg,0.98682022,stroller_reviewed,stroller_reviewed,1,1
images/01250_1783746232296417_0.jpg,images/01251_1783746292420426_0.jpg,0.98680985,stroller_reviewed,stroller_reviewed,1,1
images/02366_1784277355825607_0.jpg,images/02367_1784277370485609_0.jpg,0.98650789,stroller_reviewed,stroller_reviewed,1,1
images/02351_1784277235193583_0.jpg,images/02352_1784277250007585_0.jpg,0.98623222,stroller_reviewed,stroller_reviewed,1,1
images/02326_1784277038804543_0.jpg,images/02328_1784277053865546_0.jpg,0.98622239,stroller_reviewed,stroller_reviewed,1,1
images/01916_1784099881933638_0.jpg,images/01917_1784099912174646_0.jpg,0.98621523,stroller_reviewed,stroller_reviewed,1,1
images/01147_1783670558300987_0.jpg,images/01148_1783670618466995_0.jpg,0.98620802,stroller_reviewed,stroller_reviewed,1,1
images/01872_1784088810589808_0.jpg,images/01873_1784088855818817_0.jpg,0.98612398,stroller_reviewed,stroller_reviewed,1,1
images/02114_1784206653174066_0.jpg,images/02115_1784206668225069_0.jpg,0.98611772,stroller_reviewed,stroller_reviewed,1,1
images/03939_1784514516856510_0.jpg,images/03945_1784514577023511_0.jpg,0.98590249,stroller_reviewed,stroller_reviewed,1,1
images/01269_1783750786568348_0.jpg,images/01270_1783750801734349_0.jpg,0.98588443,stroller_reviewed,stroller_reviewed,1,1
images/04160_1784520336677606_0.jpg,images/04164_1784520517168609_0.jpg,0.98581553,stroller_reviewed,stroller_reviewed,1,1
images/02571_1784358242160009_0.jpg,images/02572_1784358257183012_0.jpg,0.98574013,stroller_reviewed,stroller_reviewed,1,1
images/02787_1784438100510135_0.jpg,images/02788_1784438115563138_0.jpg,0.98560512,stroller_reviewed,stroller_reviewed,1,1
images/00620_1782459223410772_0.jpg,images/00621_1782459223410772_1.jpg,0.98555636,stroller_reviewed,stroller_reviewed,1,1
images/02564_1784358151418991_0.jpg,images/02565_1784358166488994_0.jpg,0.98538983,stroller_reviewed,stroller_reviewed,1,1
images/01423_1783825101450000_0.jpg,images/01424_1783825116510002_0.jpg,0.98536968,stroller_reviewed,stroller_reviewed,1,1
images/02353_1784277250393586_0.jpg,images/02354_1784277265062588_0.jpg,0.98524827,stroller_reviewed,stroller_reviewed,1,1
images/03938_1784514456789509_0.jpg,images/03939_1784514516856510_0.jpg,0.98519433,stroller_reviewed,stroller_reviewed,1,1
images/02518_1784352194525839_0.jpg,images/02519_1784352209593842_0.jpg,0.98495376,stroller_reviewed,stroller_reviewed,1,1
images/02784_1784438070729130_0.jpg,images/02785_1784438085492132_0.jpg,0.98482496,stroller_reviewed,stroller_reviewed,1,1
images/02188_1784252424554254_0.jpg,images/02189_1784252439749258_0.jpg,0.98471725,stroller_reviewed,stroller_reviewed,1,1
images/01395_1783821663564552_0.jpg,images/01396_1783821678619554_0.jpg,0.98468405,stroller_reviewed,stroller_reviewed,1,1
images/02473_1784343849632290_0.jpg,images/02474_1784343864804294_0.jpg,0.98462391,stroller_reviewed,stroller_reviewed,1,1
images/02436_1784333155327794_0.jpg,images/02437_1784333170521799_0.jpg,0.98449534,stroller_reviewed,stroller_reviewed,1,1
images/02642_1784372028057733_0.jpg,images/02643_1784372088253745_0.jpg,0.98449111,stroller_reviewed,stroller_reviewed,1,1
images/02586_1784360491152456_0.jpg,images/02587_1784360506361459_0.jpg,0.98443103,stroller_reviewed,stroller_reviewed,1,1
images/02562_1784358121859986_0.jpg,images/02563_1784358136395988_0.jpg,0.98442203,stroller_reviewed,stroller_reviewed,1,1
images/02437_1784333170521799_0.jpg,images/02438_1784333185717802_0.jpg,0.98436135,stroller_reviewed,stroller_reviewed,1,1
images/01414_1783824965934982_0.jpg,images/01415_1783824980995984_0.jpg,0.98431498,stroller_reviewed,stroller_reviewed,1,1
images/02485_1784347509196502_0.jpg,images/02486_1784347524395506_0.jpg,0.98427784,stroller_reviewed,stroller_reviewed,1,1
images/02532_1784354713431324_0.jpg,images/02533_1784354728494327_0.jpg,0.98407221,stroller_reviewed,stroller_reviewed,1,1
images/01949_1784105498746982_0.jpg,images/01957_1784107351683328_0.jpg,0.98388386,stroller_reviewed,stroller_reviewed,1,1
images/02537_1784354788983339_0.jpg,images/02538_1784354819222345_0.jpg,0.98372382,stroller_reviewed,stroller_reviewed,1,1
images/02347_1784277205086577_0.jpg,images/02348_1784277219797579_0.jpg,0.98368526,stroller_reviewed,stroller_reviewed,1,1
images/02219_1784257723454833_0.jpg,images/02220_1784257738267835_0.jpg,0.98358202,stroller_reviewed,stroller_reviewed,1,1
images/06736_1784526840188711_0.jpg,images/06764_1784526900376712_0.jpg,0.98343182,stroller_reviewed,stroller_reviewed,1,1
images/01418_1783825026109990_0.jpg,images/01419_1783825041132992_0.jpg,0.98335600,stroller_reviewed,stroller_reviewed,1,1
images/02345_1784277189929574_0.jpg,images/02346_1784277204744576_0.jpg,0.98331434,stroller_reviewed,stroller_reviewed,1,1
images/02896_1784442111005908_0.jpg,images/02897_1784442125918909_0.jpg,0.98328519,stroller_reviewed,stroller_reviewed,1,1
images/02989_1784445357465534_0.jpg,images/02990_1784445357825536_0.jpg,0.98306644,stroller_reviewed,stroller_reviewed,1,1
images/01642_1783911407152102_0.jpg,images/01643_1783993055486658_0.jpg,0.98291397,stroller_reviewed,stroller_reviewed,1,1
images/08618_1784530870351778_0.jpg,images/08647_1784530930539779_0.jpg,0.98282951,stroller_reviewed,stroller_reviewed,1,1
images/01419_1783825041132992_0.jpg,images/01420_1783825056203994_0.jpg,0.98276377,stroller_reviewed,stroller_reviewed,1,1
images/02705_1784426392318882_0.jpg,images/02706_1784426393170884_0.jpg,0.98275691,stroller_reviewed,stroller_reviewed,1,1
images/02534_1784354743703330_0.jpg,images/02535_1784354758867333_0.jpg,0.98245978,stroller_reviewed,stroller_reviewed,1,1
images/02514_1784352134186827_0.jpg,images/02515_1784352149391830_0.jpg,0.98238516,stroller_reviewed,stroller_reviewed,1,1
images/09262_1784532222790800_0.jpg,images/09291_1784532282978801_0.jpg,0.98236096,stroller_reviewed,stroller_reviewed,1,1
images/02484_1784347494001498_0.jpg,images/02485_1784347509196502_0.jpg,0.98214865,stroller_reviewed,stroller_reviewed,1,1
images/03202_1784452460091108_0.jpg,images/03217_1784452700753114_0.jpg,0.98195112,stroller_reviewed,stroller_reviewed,1,1
images/06707_1784526780158710_0.jpg,images/06736_1784526840188711_0.jpg,0.98152888,stroller_reviewed,stroller_reviewed,1,1
images/01643_1783993055486658_0.jpg,images/01644_1783911894481110_0.jpg,0.98139906,stroller_reviewed,stroller_reviewed,1,1
images/02538_1784354819222345_0.jpg,images/02539_1784354834381348_0.jpg,0.98135066,stroller_reviewed,stroller_reviewed,1,1
images/00889_1783304549616241_0.jpg,images/00890_1783304669921258_0.jpg,0.98125917,stroller_reviewed,stroller_reviewed,1,1
images/02619_1784365370076418_0.jpg,images/02620_1784365372328420_0.jpg,0.98117393,stroller_reviewed,stroller_reviewed,1,1
images/02551_1784356703828704_0.jpg,images/02552_1784356733896711_0.jpg,0.98113388,stroller_reviewed,stroller_reviewed,1,1
images/02339_1784277144429564_0.jpg,images/02340_1784277159483567_0.jpg,0.98102504,stroller_reviewed,stroller_reviewed,1,1
images/02733_1784430226859672_0.jpg,images/02734_1784430242020675_0.jpg,0.98098499,stroller_reviewed,stroller_reviewed,1,1
images/03002_1784445538797572_0.jpg,images/03003_1784445553632574_0.jpg,0.98090160,stroller_reviewed,stroller_reviewed,1,1
images/01396_1783821678619554_0.jpg,images/01397_1783821693678556_0.jpg,0.98083651,stroller_reviewed,stroller_reviewed,1,1
images/01047_1783567080421610_0.jpg,images/01057_1783571224912204_0.jpg,0.98077857,stroller_reviewed,stroller_reviewed,1,1
images/02311_1784276401807536_0.jpg,images/02312_1784276404014537_0.jpg,0.98070663,stroller_reviewed,stroller_reviewed,1,1
images/02256_1784261735045836_0.jpg,images/02264_1784263566401867_0.jpg,0.98068821,stroller_reviewed,stroller_reviewed,1,1
images/02649_1784374527929216_0.jpg,images/02650_1784375430063231_0.jpg,0.98052657,stroller_reviewed,stroller_reviewed,1,1
images/02760_1784436981315912_0.jpg,images/02761_1784436981841913_0.jpg,0.98052168,stroller_reviewed,stroller_reviewed,1,1
images/02477_1784345089720526_0.jpg,images/02478_1784346143879717_0.jpg,0.98026919,stroller_reviewed,stroller_reviewed,1,1
