task,selection_seconds,training_seconds,evaluation_seconds,method_seconds,gpu_hours,images_read,optimizer_steps,candidate_count,selected_count,replay_count
0,0.0014927037991583347,5310.885820700787,51.48866072902456,5310.887313404586,1.4752464759457184,449800,7100,4498,4498,0
1,0.00029649771749973297,3110.681550157722,55.69730006670579,3110.6818466554396,0.8640782907376221,100000,1600,1000,1000,0
2,0.0003220606595277786,2934.9261662280187,51.67940763477236,2934.9264882886782,0.8152573578579662,100000,1600,1000,1000,0
3,0.00034311506897211075,2956.2224181410857,43.6965815667063,2956.2227612561546,0.8211729892378208,107500,1700,1075,1075,0
